         4040070 function calls (4012306 primitive calls) in 8.867 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\inference.py:39(is_number)
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\generic.py:8024(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\categorical.py:862(codes)
       16    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\blocks.py:320(__len__)
        9    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:5480(_dispatch_change_callbacks)
       24    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:6312(_index_as_unique)
       11    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\ops.py:125(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python311\Lib\locale.py:396(normalize)
       33    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\numpy\core\numeric.py:1389(_moveaxis_dispatcher)
        4    0.000    0.000    0.000    0.000 C:\Python311\Lib\json\encoder.py:105(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:3760(_assert_can_do_setop)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\io\_templates.py:193(merge_templates)
       10    0.000    0.000    0.000    0.000 C:\Python311\Lib\inspect.py:3002(<genexpr>)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
       24    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:1176(_maybe_disallow_fill)
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\_subplots.py:648(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\_mixins.py:186(_from_factorized)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\apply.py:1643(reconstruct_func)
        2    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexing.py:2381(<listcomp>)
       16    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:692(_constructor)
        3    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\dateutil\parser\_parser.py:336(hms)
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\cast.py:1392(np_find_common_type)
       11    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\numpy\core\fromnumeric.py:1021(_argsort_dispatcher)
        2    0.000    0.000    0.000    0.000 <frozen ntpath>:538(normpath)
        2    0.000    0.000    0.000    0.000 C:\Python311\Lib\tempfile.py:143(rng)
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\dateutil\parser\_parser.py:474(resolve_ymd)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\multi.py:4039(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\range.py:315(step)
       31    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\managers.py:1828(ndim)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\astype.py:249(astype_is_view)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\inference.py:141(is_re)
       15    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\base.py:56(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\dtypes.py:1454(__init__)
       13    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\common.py:1122(<lambda>)
       21    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\numpy\core\fromnumeric.py:2416(_all_dispatcher)
        9    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\grouper.py:1080(_is_label_like)
       24    0.000    0.000    0.000    0.000 C:\Python311\Lib\contextlib.py:446(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\range.py:237(_data)
        6    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\multi.py:1076(<genexpr>)
        6    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\reshape\reshape.py:168(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'cursor' of 'sqlite3.Connection' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\apply.py:671(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:6016(argsort)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\array_algos\replace.py:68(_check_comparison_types)
       10    0.000    0.000    0.000    0.000 C:\Python311\Lib\enum.py:1095(__new__)
        7    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:4935(__iter__)
        2    0.000    0.000    0.000    0.000 <frozen importlib.util>:74(find_spec)
       30    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\base.py:798(tolist)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\reshape\reshape.py:381(<listcomp>)
       38    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\datetimelike.py:745(_get_engine_target)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\io\sql.py:94(_process_parse_dates_argument)
        1    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\util\_validators.py:128(_check_for_invalid_keys)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:4440(_maybe_preserve_names)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\multi.py:1331(dtype)
        7    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\internals\managers.py:1989(index)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\basevalidators.py:1864(vc_scalar)
       16    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\numpy\core\multiarray.py:346(where)
        9    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:6685(_validate_indexer)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\io\sql.py:2739(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\dateutil\parser\_parser.py:395(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\missing.py:1073(clean_reindex_fill_method)
        5    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\array_algos\putmask.py:129(setitem_datetimelike_compat)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\util\_validators.py:49(_check_for_default_values)
       24    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexing.py:1248(_has_valid_setitem_indexer)
        6    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\generic.py:6270(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\series.py:4926(_reindex_indexer)
        9    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\common.py:1194(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\apply.py:532(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\_subplots.py:649(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\reshape\reshape.py:139(<listcomp>)
        2    0.000    0.000    0.000    0.000 <frozen os>:818(fsdecode)
       20    0.000    0.000    0.000    0.000 {built-in method numpy.ascontiguousarray}
        2    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\numpy_.py:153(__array__)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\methods\selectn.py:44(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\numpy\core\multiarray.py:1131(putmask)
        3    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\numpy\core\getlimits.py:709(max)
        8    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\categorical.py:764(categories)
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\series.py:702(_can_hold_na)
       17    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\basevalidators.py:890(validate_coerce)
        3    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexing.py:2752(need_slice)
        2    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\reshape\reshape.py:196(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\groupby.py:966(_selected_obj)
        5    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\dateutil\parser\_parser.py:213(isspace)
       14    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\basevalidators.py:2596(present)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\nanops.py:1499(_maybe_null_out)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\ops.py:698(<listcomp>)
        9    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\grouper.py:722(_result_index)
        6    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:292(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\_plotly_utils\basevalidators.py:1943(validate_coerce)
        8    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\common.py:686(<lambda>)
        9    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\arrays\datetimes.py:537(_check_compatible_with)
       11    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\groupby.py:1567(_maybe_transpose_result)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\dtypes\cast.py:1433(find_common_type)
        3    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:1685(_perform_plotly_restyle)
        2    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexes\base.py:5486(<setcomp>)
       24    0.000    0.000    0.000    0.000 C:\Python311\Lib\contextlib.py:443(__enter__)
       15    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:5766(<dictcomp>)
       15    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\basedatatypes.py:5771(<dictcomp>)
       20    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
       28    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\indexing.py:2376(ravel)
        9    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\pandas\core\groupby\grouper.py:661(_ilevel)
        4    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\io\_json.py:20(default_engine)
        6    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\numpy\core\fromnumeric.py:2317(_any_dispatcher)
       14    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\numpy\core\fromnumeric.py:2974(_prod_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\dateutil\parser\_parser.py:380(validate)
        8    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\decle\PycharmProjects\tws_optionflow_pro_v2\.venv\Lib\site-packages\plotly\_subplots.py:35(_get_initial_max_subplot_ids)
